date,hour,season,peak,RIC,spot,forecast,value_bl,value_gas
2024-01-21,24,,,HEEGRAUCH,60.46,,,
2024-01-22,1,,,HEEGRAUCH,51.63,,,
2024-01-22,2,,,HEEGRAUCH,54.01,,,
2024-01-22,3,,,HEEGRAUCH,50.77,,,
2024-01-22,4,,,HEEGRAUCH,44.2,,,
2024-01-22,5,,,HEEGRAUCH,49.31,,,
2024-01-22,6,,,HEEGRAUCH,95.68,,,
2024-01-22,7,,,HEEGRAUCH,106,,,
2024-01-22,8,,,HEEGRAUCH,114.5,,,
2024-01-22,9,,,HEEGRAUCH,122.01,,,
2024-01-22,10,,,HEEGRAUCH,109.32,,,
2024-01-22,11,,,HEEGRAUCH,81.77,,,
2024-01-22,12,,,HEEGRAUCH,78.27,,,
2024-01-22,13,,,HEEGRAUCH,67.66,,,
2024-01-22,14,,,HEEGRAUCH,83.15,,,
2024-01-22,15,,,HEEGRAUCH,90.42,,,
2024-01-22,16,,,HEEGRAUCH,113.41,,,
2024-01-22,17,,,HEEGRAUCH,122,,,
2024-01-22,18,,,HEEGRAUCH,131.8,,,
2024-01-22,19,,,HEEGRAUCH,122.01,,,
2024-01-22,20,,,HEEGRAUCH,114.5,,,
2024-01-22,21,,,HEEGRAUCH,108.63,,,
2024-01-22,22,,,HEEGRAUCH,99.83,,,
2024-01-22,23,,,HEEGRAUCH,97.47,,,
2024-01-22,24,,,HEEGRAUCH,90.01,,,
2024-01-23,1,,,HEEGRAUCH,75.9,,,
2024-01-23,2,,,HEEGRAUCH,72,,,
2024-01-23,3,,,HEEGRAUCH,65.1,,,
2024-01-23,4,,,HEEGRAUCH,65.1,,,
2024-01-23,5,,,HEEGRAUCH,70.33,,,
2024-01-23,6,,,HEEGRAUCH,122.01,,,
2024-01-23,7,,,HEEGRAUCH,122,,,
2024-01-23,8,,,HEEGRAUCH,122,,,
2024-01-23,9,,,HEEGRAUCH,122,,,
2024-01-23,10,,,HEEGRAUCH,101.17,,,
2024-01-23,11,,,HEEGRAUCH,87.09,,,
2024-01-23,12,,,HEEGRAUCH,67.61,,,
2024-01-23,13,,,HEEGRAUCH,61.39,,,
2024-01-23,14,,,HEEGRAUCH,65.91,,,
2024-01-23,15,,,HEEGRAUCH,88.1,,,
2024-01-23,16,,,HEEGRAUCH,117.88,,,
2024-01-23,17,,,HEEGRAUCH,141.25,,,
2024-01-23,18,,,HEEGRAUCH,174.64,,,
2024-01-23,19,,,HEEGRAUCH,154.15,,,
2024-01-23,20,,,HEEGRAUCH,122.01,,,
2024-01-23,21,,,HEEGRAUCH,122,,,
2024-01-23,22,,,HEEGRAUCH,97.86,,,
2024-01-23,23,,,HEEGRAUCH,94.1,,,
2024-01-23,24,,,HEEGRAUCH,89.44,,,
2024-01-24,1,,,HEEGRAUCH,76.4,,,
2024-01-24,2,,,HEEGRAUCH,71.58,,,
2024-01-24,3,,,HEEGRAUCH,65.7,,,
2024-01-24,4,,,HEEGRAUCH,52.87,,,
2024-01-24,5,,,HEEGRAUCH,53.12,,,
2024-01-24,6,,,HEEGRAUCH,79,,,
2024-01-24,7,,,HEEGRAUCH,97.01,,,
2024-01-24,8,,,HEEGRAUCH,122.01,,,
2024-01-24,9,,,HEEGRAUCH,122.01,,,
2024-01-24,10,,,HEEGRAUCH,78,,,
2024-01-24,11,,,HEEGRAUCH,94.97,,,
2024-01-24,12,,,HEEGRAUCH,85,,,
2024-01-24,13,,,HEEGRAUCH,69,,,
2024-01-24,14,,,HEEGRAUCH,84.97,,,
2024-01-24,15,,,HEEGRAUCH,95.25,,,
2024-01-24,16,,,HEEGRAUCH,101,,,
2024-01-24,17,,,HEEGRAUCH,111.88,,,
2024-01-24,18,,,HEEGRAUCH,122,,,
2024-01-24,19,,,HEEGRAUCH,122,,,
2024-01-24,20,,,HEEGRAUCH,119.27,,,
2024-01-24,21,,,HEEGRAUCH,102.53,,,
2024-01-24,22,,,HEEGRAUCH,101.94,,,
2024-01-24,23,,,HEEGRAUCH,97.09,,,
2024-01-24,24,,,HEEGRAUCH,94,,,
2024-01-25,1,,,HEEGRAUCH,80.34,,,
2024-01-25,2,,,HEEGRAUCH,72.23,,,
2024-01-25,3,,,HEEGRAUCH,69.6,,,
2024-01-25,4,,,HEEGRAUCH,66.9,,,
2024-01-25,5,,,HEEGRAUCH,69.76,,,
2024-01-25,6,,,HEEGRAUCH,146.28,,,
2024-01-25,7,,,HEEGRAUCH,122.01,,,
2024-01-25,8,,,HEEGRAUCH,127.94,,,
2024-01-25,9,,,HEEGRAUCH,124.23,,,
2024-01-25,10,,,HEEGRAUCH,102.4,,,
2024-01-25,11,,,HEEGRAUCH,88.57,,,
2024-01-25,12,,,HEEGRAUCH,78.66,,,
2024-01-25,13,,,HEEGRAUCH,74.95,,,
2024-01-25,14,,,HEEGRAUCH,78.1,,,
2024-01-25,15,,,HEEGRAUCH,92,,,
2024-01-25,16,,,HEEGRAUCH,99.88,,,
2024-01-25,17,,,HEEGRAUCH,108.56,,,
2024-01-25,18,,,HEEGRAUCH,126.56,,,
2024-01-25,19,,,HEEGRAUCH,122,,,
2024-01-25,20,,,HEEGRAUCH,120,,,
2024-01-25,21,,,HEEGRAUCH,106.13,,,
2024-01-25,22,,,HEEGRAUCH,99.74,,,
2024-01-25,23,,,HEEGRAUCH,94,,,
2024-01-25,24,,,HEEGRAUCH,89.49,,,
2024-01-26,1,,,HEEGRAUCH,93.8,,,
2024-01-26,2,,,HEEGRAUCH,88.89,,,
2024-01-26,3,,,HEEGRAUCH,70,,,
2024-01-26,4,,,HEEGRAUCH,66.64,,,
2024-01-26,5,,,HEEGRAUCH,70,,,
2024-01-26,6,,,HEEGRAUCH,90.01,,,
2024-01-26,7,,,HEEGRAUCH,99.3,,,
2024-01-26,8,,,HEEGRAUCH,120.05,,,
2024-01-26,9,,,HEEGRAUCH,114.82,,,
2024-01-26,10,,,HEEGRAUCH,101.46,,,
2024-01-26,11,,,HEEGRAUCH,93.46,,,
2024-01-26,12,,,HEEGRAUCH,91.66,,,
2024-01-26,13,,,HEEGRAUCH,80.79,,,
2024-01-26,14,,,HEEGRAUCH,87.52,,,
2024-01-26,15,,,HEEGRAUCH,94.94,,,
2024-01-26,16,,,HEEGRAUCH,101.66,,,
2024-01-26,17,,,HEEGRAUCH,117.36,,,
2024-01-26,18,,,HEEGRAUCH,122.01,,,
2024-01-26,19,,,HEEGRAUCH,118.07,,,
2024-01-26,20,,,HEEGRAUCH,107.72,,,
2024-01-26,21,,,HEEGRAUCH,101.25,,,
2024-01-26,22,,,HEEGRAUCH,98.57,,,
2024-01-26,23,,,HEEGRAUCH,95.48,,,
2024-01-26,24,,,HEEGRAUCH,94.05,,,
2024-01-27,1,,,HEEGRAUCH,97.29,,,
2024-01-27,2,,,HEEGRAUCH,93.27,,,
2024-01-27,3,,,HEEGRAUCH,90.46,,,
2024-01-27,4,,,HEEGRAUCH,86.44,,,
2024-01-27,5,,,HEEGRAUCH,85.7,,,
2024-01-27,6,,,HEEGRAUCH,86.44,,,
2024-01-27,7,,,HEEGRAUCH,95.21,,,
2024-01-27,8,,,HEEGRAUCH,104.94,,,
2024-01-27,9,,,HEEGRAUCH,114.2,,,
2024-01-27,10,,,HEEGRAUCH,104.23,,,
2024-01-27,11,,,HEEGRAUCH,95,,,
2024-01-27,12,,,HEEGRAUCH,70,,,
2024-01-27,13,,,HEEGRAUCH,59.23,,,
2024-01-27,14,,,HEEGRAUCH,64.12,,,
2024-01-27,15,,,HEEGRAUCH,71.95,,,
2024-01-27,16,,,HEEGRAUCH,78.34,,,
2024-01-27,17,,,HEEGRAUCH,102.08,,,
2024-01-27,18,,,HEEGRAUCH,106.54,,,
2024-01-27,19,,,HEEGRAUCH,105.78,,,
2024-01-27,20,,,HEEGRAUCH,100.02,,,
2024-01-27,21,,,HEEGRAUCH,85,,,
2024-01-27,22,,,HEEGRAUCH,79.38,,,
2024-01-27,23,,,HEEGRAUCH,75.97,,,
2024-01-27,24,,,HEEGRAUCH,72.7,,,
2024-01-28,1,,,HEEGRAUCH,66.77,,,
2024-01-28,2,,,HEEGRAUCH,60.62,,,
2024-01-28,3,,,HEEGRAUCH,58.91,,,
2024-01-28,4,,,HEEGRAUCH,58.54,,,
2024-01-28,5,,,HEEGRAUCH,59.5,,,
2024-01-28,6,,,HEEGRAUCH,61.82,,,
2024-01-28,7,,,HEEGRAUCH,58.96,,,
2024-01-28,8,,,HEEGRAUCH,67.83,,,
2024-01-28,9,,,HEEGRAUCH,68.78,,,
2024-01-28,10,,,HEEGRAUCH,66.76,,,
2024-01-28,11,,,HEEGRAUCH,64.62,,,
2024-01-28,12,,,HEEGRAUCH,49.99,,,
2024-01-28,13,,,HEEGRAUCH,50,,,
2024-01-28,14,,,HEEGRAUCH,47.22,,,
2024-01-28,15,,,HEEGRAUCH,67.08,,,
2024-01-28,16,,,HEEGRAUCH,77.31,,,
2024-01-28,17,,,HEEGRAUCH,88.29,,,
2024-01-28,18,,,HEEGRAUCH,98.36,,,
2024-01-28,19,,,HEEGRAUCH,92.25,,,
2024-01-28,20,,,HEEGRAUCH,89.44,,,
2024-01-28,21,,,HEEGRAUCH,90,,,
2024-01-28,22,,,HEEGRAUCH,97,,,
2024-01-28,23,,,HEEGRAUCH,69.81,,,
2024-01-28,24,,,HEEGRAUCH,56,,,
2024-01-29,1,,,HEEGRAUCH,49.98,,,
2024-01-29,2,,,HEEGRAUCH,47.26,,,
2024-01-29,3,,,HEEGRAUCH,48.12,,,
2024-01-29,4,,,HEEGRAUCH,47.97,,,
2024-01-29,5,,,HEEGRAUCH,51.58,,,
2024-01-29,6,,,HEEGRAUCH,60.06,,,
2024-01-29,7,,,HEEGRAUCH,96.78,,,
2024-01-29,8,,,HEEGRAUCH,103.14,,,
2024-01-29,9,,,HEEGRAUCH,106.82,,,
2024-01-29,10,,,HEEGRAUCH,88.39,,,
2024-01-29,11,,,HEEGRAUCH,78.9,,,
2024-01-29,12,,,HEEGRAUCH,71.27,,,
2024-01-29,13,,,HEEGRAUCH,70.24,,,
2024-01-29,14,,,HEEGRAUCH,86.54,,,
2024-01-29,15,,,HEEGRAUCH,96,,,
2024-01-29,16,,,HEEGRAUCH,100.48,,,
2024-01-29,17,,,HEEGRAUCH,109.78,,,
2024-01-29,18,,,HEEGRAUCH,126.3,,,
2024-01-29,19,,,HEEGRAUCH,120.69,,,
2024-01-29,20,,,HEEGRAUCH,107.52,,,
2024-01-29,21,,,HEEGRAUCH,91.74,,,
2024-01-29,22,,,HEEGRAUCH,86.09,,,
2024-01-29,23,,,HEEGRAUCH,83.31,,,
2024-01-29,24,,,HEEGRAUCH,80.29,,,
2024-01-30,1,,,HEEGRAUCH,71.94,,,
2024-01-30,2,,,HEEGRAUCH,68.77,,,
2024-01-30,3,,,HEEGRAUCH,69.37,,,
2024-01-30,4,,,HEEGRAUCH,67.15,,,
2024-01-30,5,,,HEEGRAUCH,66.79,,,
2024-01-30,6,,,HEEGRAUCH,69.37,,,
2024-01-30,7,,,HEEGRAUCH,95.98,,,
2024-01-30,8,,,HEEGRAUCH,107.61,,,
2024-01-30,9,,,HEEGRAUCH,96.18,,,
2024-01-30,10,,,HEEGRAUCH,84.93,,,
2024-01-30,11,,,HEEGRAUCH,77.15,,,
2024-01-30,12,,,HEEGRAUCH,70.1,,,
2024-01-30,13,,,HEEGRAUCH,68.1,,,
2024-01-30,14,,,HEEGRAUCH,68.23,,,
2024-01-30,15,,,HEEGRAUCH,71.93,,,
2024-01-30,16,,,HEEGRAUCH,96.23,,,
2024-01-30,17,,,HEEGRAUCH,108.58,,,
2024-01-30,18,,,HEEGRAUCH,122.01,,,
2024-01-30,19,,,HEEGRAUCH,122.01,,,
2024-01-30,20,,,HEEGRAUCH,118.14,,,
2024-01-30,21,,,HEEGRAUCH,108.14,,,
2024-01-30,22,,,HEEGRAUCH,100.24,,,
2024-01-30,23,,,HEEGRAUCH,84.47,,,
2024-01-30,24,,,HEEGRAUCH,72.48,,,
2024-01-31,1,,,HEEGRAUCH,75.08,,,
2024-01-31,2,,,HEEGRAUCH,85.55,,,
2024-01-31,3,,,HEEGRAUCH,70.89,,,
2024-01-31,4,,,HEEGRAUCH,69.82,,,
2024-01-31,5,,,HEEGRAUCH,80,,,
2024-01-31,6,,,HEEGRAUCH,95.13,,,
2024-01-31,7,,,HEEGRAUCH,103.37,,,
2024-01-31,8,,,HEEGRAUCH,111.76,,,
2024-01-31,9,,,HEEGRAUCH,113.48,,,
2024-01-31,10,,,HEEGRAUCH,93.56,,,
2024-01-31,11,,,HEEGRAUCH,74.85,,,
2024-01-31,12,,,HEEGRAUCH,77.09,,,
2024-01-31,13,,,HEEGRAUCH,74.91,,,
2024-01-31,14,,,HEEGRAUCH,72.39,,,
2024-01-31,15,,,HEEGRAUCH,82.22,,,
2024-01-31,16,,,HEEGRAUCH,97,,,
2024-01-31,17,,,HEEGRAUCH,103.58,,,
2024-01-31,18,,,HEEGRAUCH,116.52,,,
2024-01-31,19,,,HEEGRAUCH,115,,,
2024-01-31,20,,,HEEGRAUCH,117.15,,,
2024-01-31,21,,,HEEGRAUCH,105,,,
2024-01-31,22,,,HEEGRAUCH,101.37,,,
2024-01-31,23,,,HEEGRAUCH,99.38,,,
2024-01-31,24,,,HEEGRAUCH,89,,,
2024-02-01,1,,,HEEGRAUCH,89.23,,,
2024-02-01,2,,,HEEGRAUCH,85.9,,,
2024-02-01,3,,,HEEGRAUCH,80,,,
2024-02-01,4,,,HEEGRAUCH,73.06,,,
2024-02-01,5,,,HEEGRAUCH,83.8,,,
2024-02-01,6,,,HEEGRAUCH,99.57,,,
2024-02-01,7,,,HEEGRAUCH,107.36,,,
2024-02-01,8,,,HEEGRAUCH,107.68,,,
2024-02-01,9,,,HEEGRAUCH,94.74,,,
2024-02-01,10,,,HEEGRAUCH,88.65,,,
2024-02-01,11,,,HEEGRAUCH,72.77,,,
2024-02-01,12,,,HEEGRAUCH,47.35,,,
2024-02-01,13,,,HEEGRAUCH,68.15,,,
2024-02-01,14,,,HEEGRAUCH,79.99,,,
2024-02-01,15,,,HEEGRAUCH,84.13,,,
2024-02-01,16,,,HEEGRAUCH,96.35,,,
2024-02-01,17,,,HEEGRAUCH,102.56,,,
2024-02-01,18,,,HEEGRAUCH,122.01,,,
2024-02-01,19,,,HEEGRAUCH,130.97,,,
2024-02-01,20,,,HEEGRAUCH,122,,,
2024-02-01,21,,,HEEGRAUCH,110.67,,,
2024-02-01,22,,,HEEGRAUCH,107.98,,,
2024-02-01,23,,,HEEGRAUCH,99.48,,,
2024-02-01,24,,,HEEGRAUCH,94.7,,,
2024-02-02,1,,,HEEGRAUCH,90.44,,,
2024-02-02,2,,,HEEGRAUCH,89.67,,,
2024-02-02,3,,,HEEGRAUCH,80.49,,,
2024-02-02,4,,,HEEGRAUCH,80,,,
2024-02-02,5,,,HEEGRAUCH,88.59,,,
2024-02-02,6,,,HEEGRAUCH,94.37,,,
2024-02-02,7,,,HEEGRAUCH,100.37,,,
2024-02-02,8,,,HEEGRAUCH,120.72,,,
2024-02-02,9,,,HEEGRAUCH,111.14,,,
2024-02-02,10,,,HEEGRAUCH,96.34,,,
2024-02-02,11,,,HEEGRAUCH,81.63,,,
2024-02-02,12,,,HEEGRAUCH,74.65,,,
2024-02-02,13,,,HEEGRAUCH,70,,,
2024-02-02,14,,,HEEGRAUCH,70,,,
2024-02-02,15,,,HEEGRAUCH,77.08,,,
2024-02-02,16,,,HEEGRAUCH,90.46,,,
2024-02-02,17,,,HEEGRAUCH,106.41,,,
2024-02-02,18,,,HEEGRAUCH,118.59,,,
2024-02-02,19,,,HEEGRAUCH,121.52,,,
2024-02-02,20,,,HEEGRAUCH,112.69,,,
2024-02-02,21,,,HEEGRAUCH,109,,,
2024-02-02,22,,,HEEGRAUCH,95.52,,,
2024-02-02,23,,,HEEGRAUCH,89.91,,,
2024-02-02,24,,,HEEGRAUCH,76.47,,,
2024-02-03,1,,,HEEGRAUCH,91.09,,,
2024-02-03,2,,,HEEGRAUCH,88.25,,,
2024-02-03,3,,,HEEGRAUCH,83,,,
2024-02-03,4,,,HEEGRAUCH,76.5,,,
2024-02-03,5,,,HEEGRAUCH,76.5,,,
2024-02-03,6,,,HEEGRAUCH,78.7,,,
2024-02-03,7,,,HEEGRAUCH,98.09,,,
2024-02-03,8,,,HEEGRAUCH,103.17,,,
2024-02-03,9,,,HEEGRAUCH,67.87,,,
2024-02-03,10,,,HEEGRAUCH,60.75,,,
2024-02-03,11,,,HEEGRAUCH,52.94,,,
2024-02-03,12,,,HEEGRAUCH,45.21,,,
2024-02-03,13,,,HEEGRAUCH,41.55,,,
2024-02-03,14,,,HEEGRAUCH,40.65,,,
2024-02-03,15,,,HEEGRAUCH,47.6,,,
2024-02-03,16,,,HEEGRAUCH,74,,,
2024-02-03,17,,,HEEGRAUCH,90.46,,,
2024-02-03,18,,,HEEGRAUCH,106.57,,,
2024-02-03,19,,,HEEGRAUCH,112,,,
2024-02-03,20,,,HEEGRAUCH,97.05,,,
2024-02-03,21,,,HEEGRAUCH,101.41,,,
2024-02-03,22,,,HEEGRAUCH,91.65,,,
2024-02-03,23,,,HEEGRAUCH,89.97,,,
2024-02-03,24,,,HEEGRAUCH,85.1,,,
2024-02-04,1,,,HEEGRAUCH,85.85,,,
2024-02-04,2,,,HEEGRAUCH,85,,,
2024-02-04,3,,,HEEGRAUCH,77.13,,,
2024-02-04,4,,,HEEGRAUCH,71.01,,,
2024-02-04,5,,,HEEGRAUCH,70,,,
2024-02-04,6,,,HEEGRAUCH,66.36,,,
2024-02-04,7,,,HEEGRAUCH,77.13,,,
2024-02-04,8,,,HEEGRAUCH,86.15,,,
2024-02-04,9,,,HEEGRAUCH,40.96,,,
2024-02-04,10,,,HEEGRAUCH,38.69,,,
2024-02-04,11,,,HEEGRAUCH,29.72,,,
2024-02-04,12,,,HEEGRAUCH,25.7,,,
2024-02-04,13,,,HEEGRAUCH,19.41,,,
2024-02-04,14,,,HEEGRAUCH,13.66,,,
2024-02-04,15,,,HEEGRAUCH,29.82,,,
2024-02-04,16,,,HEEGRAUCH,85,,,
2024-02-04,17,,,HEEGRAUCH,85.22,,,
2024-02-04,18,,,HEEGRAUCH,94.99,,,
2024-02-04,19,,,HEEGRAUCH,103.54,,,
2024-02-04,20,,,HEEGRAUCH,88.03,,,
2024-02-04,21,,,HEEGRAUCH,107.12,,,
2024-02-04,22,,,HEEGRAUCH,100,,,
2024-02-04,23,,,HEEGRAUCH,97.15,,,
2024-02-04,24,,,HEEGRAUCH,85,,,
2024-02-05,1,,,HEEGRAUCH,80.93,,,
2024-02-05,2,,,HEEGRAUCH,79.7,,,
2024-02-05,3,,,HEEGRAUCH,70.27,,,
2024-02-05,4,,,HEEGRAUCH,70.3,,,
2024-02-05,5,,,HEEGRAUCH,70,,,
2024-02-05,6,,,HEEGRAUCH,74.37,,,
2024-02-05,7,,,HEEGRAUCH,100.58,,,
2024-02-05,8,,,HEEGRAUCH,110,,,
2024-02-05,9,,,HEEGRAUCH,92.85,,,
2024-02-05,10,,,HEEGRAUCH,76.03,,,
2024-02-05,11,,,HEEGRAUCH,58.29,,,
2024-02-05,12,,,HEEGRAUCH,47,,,
2024-02-05,13,,,HEEGRAUCH,36.36,,,
2024-02-05,14,,,HEEGRAUCH,31.72,,,
2024-02-05,15,,,HEEGRAUCH,59.11,,,
2024-02-05,16,,,HEEGRAUCH,74.55,,,
2024-02-05,17,,,HEEGRAUCH,83.33,,,
2024-02-05,18,,,HEEGRAUCH,98.14,,,
2024-02-05,19,,,HEEGRAUCH,92.21,,,
2024-02-05,20,,,HEEGRAUCH,87.33,,,
2024-02-05,21,,,HEEGRAUCH,89.65,,,
2024-02-05,22,,,HEEGRAUCH,100,,,
2024-02-05,23,,,HEEGRAUCH,93.89,,,
2024-02-05,24,,,HEEGRAUCH,90,,,
2024-02-06,1,,,HEEGRAUCH,83.85,,,
2024-02-06,2,,,HEEGRAUCH,78.5,,,
2024-02-06,3,,,HEEGRAUCH,72.6,,,
2024-02-06,4,,,HEEGRAUCH,72.25,,,
2024-02-06,5,,,HEEGRAUCH,73.08,,,
2024-02-06,6,,,HEEGRAUCH,83.03,,,
2024-02-06,7,,,HEEGRAUCH,105,,,
2024-02-06,8,,,HEEGRAUCH,107.52,,,
2024-02-06,9,,,HEEGRAUCH,97.06,,,
2024-02-06,10,,,HEEGRAUCH,71.39,,,
2024-02-06,11,,,HEEGRAUCH,60.71,,,
2024-02-06,12,,,HEEGRAUCH,47.68,,,
2024-02-06,13,,,HEEGRAUCH,45,,,
2024-02-06,14,,,HEEGRAUCH,43.74,,,
2024-02-06,15,,,HEEGRAUCH,57.4,,,
2024-02-06,16,,,HEEGRAUCH,70.63,,,
2024-02-06,17,,,HEEGRAUCH,75.78,,,
2024-02-06,18,,,HEEGRAUCH,92.52,,,
2024-02-06,19,,,HEEGRAUCH,98.47,,,
2024-02-06,20,,,HEEGRAUCH,88.85,,,
2024-02-06,21,,,HEEGRAUCH,85.82,,,
2024-02-06,22,,,HEEGRAUCH,80,,,
2024-02-06,23,,,HEEGRAUCH,82.39,,,
2024-02-06,24,,,HEEGRAUCH,80,,,
2024-02-07,1,,,HEEGRAUCH,49.57,,,
2024-02-07,2,,,HEEGRAUCH,79.99,,,
2024-02-07,3,,,HEEGRAUCH,42.91,,,
2024-02-07,4,,,HEEGRAUCH,49.19,,,
2024-02-07,5,,,HEEGRAUCH,85.96,,,
2024-02-07,6,,,HEEGRAUCH,87.09,,,
2024-02-07,7,,,HEEGRAUCH,99.99,,,
2024-02-07,8,,,HEEGRAUCH,93.25,,,
2024-02-07,9,,,HEEGRAUCH,86.39,,,
2024-02-07,10,,,HEEGRAUCH,83.88,,,
2024-02-07,11,,,HEEGRAUCH,79.27,,,
2024-02-07,12,,,HEEGRAUCH,76.25,,,
2024-02-07,13,,,HEEGRAUCH,74.49,,,
2024-02-07,14,,,HEEGRAUCH,76.5,,,
2024-02-07,15,,,HEEGRAUCH,76.3,,,
2024-02-07,16,,,HEEGRAUCH,84.81,,,
2024-02-07,17,,,HEEGRAUCH,93.07,,,
2024-02-07,18,,,HEEGRAUCH,113.04,,,
2024-02-07,19,,,HEEGRAUCH,129.62,,,
2024-02-07,20,,,HEEGRAUCH,107.57,,,
2024-02-07,21,,,HEEGRAUCH,97.44,,,
2024-02-07,22,,,HEEGRAUCH,89.42,,,
2024-02-07,23,,,HEEGRAUCH,84.6,,,
2024-02-07,24,,,HEEGRAUCH,77.76,,,
2024-02-08,1,,,HEEGRAUCH,73.7,,,
2024-02-08,2,,,HEEGRAUCH,73.2,,,
2024-02-08,3,,,HEEGRAUCH,72.15,,,
2024-02-08,4,,,HEEGRAUCH,71.08,,,
2024-02-08,5,,,HEEGRAUCH,71.54,,,
2024-02-08,6,,,HEEGRAUCH,77.65,,,
2024-02-08,7,,,HEEGRAUCH,96.1,,,
2024-02-08,8,,,HEEGRAUCH,108.27,,,
2024-02-08,9,,,HEEGRAUCH,125.94,,,
2024-02-08,10,,,HEEGRAUCH,106.89,,,
2024-02-08,11,,,HEEGRAUCH,91.77,,,
2024-02-08,12,,,HEEGRAUCH,76.5,,,
2024-02-08,13,,,HEEGRAUCH,76.26,,,
2024-02-08,14,,,HEEGRAUCH,71.64,,,
2024-02-08,15,,,HEEGRAUCH,89.23,,,
2024-02-08,16,,,HEEGRAUCH,95.35,,,
2024-02-08,17,,,HEEGRAUCH,100,,,
2024-02-08,18,,,HEEGRAUCH,112.04,,,
2024-02-08,19,,,HEEGRAUCH,106.57,,,
2024-02-08,20,,,HEEGRAUCH,104.14,,,
2024-02-08,21,,,HEEGRAUCH,98.54,,,
2024-02-08,22,,,HEEGRAUCH,90.98,,,
2024-02-08,23,,,HEEGRAUCH,87.52,,,
2024-02-08,24,,,HEEGRAUCH,83.37,,,
2024-02-09,1,,,HEEGRAUCH,85.27,,,
2024-02-09,2,,,HEEGRAUCH,75.05,,,
2024-02-09,3,,,HEEGRAUCH,73.84,,,
2024-02-09,4,,,HEEGRAUCH,71.59,,,
2024-02-09,5,,,HEEGRAUCH,71.73,,,
2024-02-09,6,,,HEEGRAUCH,76.73,,,
2024-02-09,7,,,HEEGRAUCH,95.76,,,
2024-02-09,8,,,HEEGRAUCH,90.42,,,
2024-02-09,9,,,HEEGRAUCH,89.87,,,
2024-02-09,10,,,HEEGRAUCH,85.02,,,
2024-02-09,11,,,HEEGRAUCH,66.01,,,
2024-02-09,12,,,HEEGRAUCH,30.94,,,
2024-02-09,13,,,HEEGRAUCH,17.35,,,
2024-02-09,14,,,HEEGRAUCH,48.69,,,
2024-02-09,15,,,HEEGRAUCH,80.85,,,
2024-02-09,16,,,HEEGRAUCH,85.3,,,
2024-02-09,17,,,HEEGRAUCH,88.68,,,
2024-02-09,18,,,HEEGRAUCH,93.57,,,
2024-02-09,19,,,HEEGRAUCH,95.08,,,
2024-02-09,20,,,HEEGRAUCH,90.38,,,
2024-02-09,21,,,HEEGRAUCH,87.61,,,
2024-02-09,22,,,HEEGRAUCH,76.85,,,
2024-02-09,23,,,HEEGRAUCH,76.96,,,
2024-02-09,24,,,HEEGRAUCH,77.1,,,
2024-02-10,1,,,HEEGRAUCH,63.1,,,
2024-02-10,2,,,HEEGRAUCH,64.08,,,
2024-02-10,3,,,HEEGRAUCH,64.4,,,
2024-02-10,4,,,HEEGRAUCH,64.39,,,
2024-02-10,5,,,HEEGRAUCH,64.41,,,
2024-02-10,6,,,HEEGRAUCH,65.82,,,
2024-02-10,7,,,HEEGRAUCH,70.91,,,
2024-02-10,8,,,HEEGRAUCH,74.86,,,
2024-02-10,9,,,HEEGRAUCH,77.7,,,
2024-02-10,10,,,HEEGRAUCH,80.38,,,
2024-02-10,11,,,HEEGRAUCH,74.65,,,
2024-02-10,12,,,HEEGRAUCH,69.47,,,
2024-02-10,13,,,HEEGRAUCH,64.66,,,
2024-02-10,14,,,HEEGRAUCH,66.72,,,
2024-02-10,15,,,HEEGRAUCH,69.53,,,
2024-02-10,16,,,HEEGRAUCH,77.17,,,
2024-02-10,17,,,HEEGRAUCH,85.32,,,
2024-02-10,18,,,HEEGRAUCH,88.35,,,
2024-02-10,19,,,HEEGRAUCH,88.54,,,
2024-02-10,20,,,HEEGRAUCH,81.15,,,
2024-02-10,21,,,HEEGRAUCH,74.4,,,
2024-02-10,22,,,HEEGRAUCH,67.93,,,
2024-02-10,23,,,HEEGRAUCH,66.17,,,
2024-02-10,24,,,HEEGRAUCH,63.52,,,
2024-02-11,1,,,HEEGRAUCH,55.62,,,
2024-02-11,2,,,HEEGRAUCH,53.79,,,
2024-02-11,3,,,HEEGRAUCH,52.6,,,
2024-02-11,4,,,HEEGRAUCH,46.83,,,
2024-02-11,5,,,HEEGRAUCH,43.4,,,
2024-02-11,6,,,HEEGRAUCH,46.12,,,
2024-02-11,7,,,HEEGRAUCH,49.22,,,
2024-02-11,8,,,HEEGRAUCH,34.11,,,
2024-02-11,9,,,HEEGRAUCH,14.99,,,
2024-02-11,10,,,HEEGRAUCH,51.38,,,
2024-02-11,11,,,HEEGRAUCH,40.95,,,
2024-02-11,12,,,HEEGRAUCH,20,,,
2024-02-11,13,,,HEEGRAUCH,10.05,,,
2024-02-11,14,,,HEEGRAUCH,10.05,,,
2024-02-11,15,,,HEEGRAUCH,20,,,
2024-02-11,16,,,HEEGRAUCH,62.86,,,
2024-02-11,17,,,HEEGRAUCH,67.57,,,
2024-02-11,18,,,HEEGRAUCH,76.34,,,
2024-02-11,19,,,HEEGRAUCH,82.23,,,
2024-02-11,20,,,HEEGRAUCH,80.83,,,
2024-02-11,21,,,HEEGRAUCH,76.77,,,
2024-02-11,22,,,HEEGRAUCH,70.72,,,
