date,hour,value,RIC
2021-07-03,13,104.17,HEEGRAUCH
2021-07-03,12,85.89,HEEGRAUCH
2021-07-03,11,84.82,HEEGRAUCH
2021-07-03,10,83.36,HEEGRAUCH
2021-07-03,9,83.28,HEEGRAUCH
2021-07-03,8,79.41,HEEGRAUCH
2021-07-03,7,73.96,HEEGRAUCH
2021-07-03,6,73.96,HEEGRAUCH
2021-07-03,5,73.49,HEEGRAUCH
2021-07-03,4,74.52,HEEGRAUCH
2021-07-03,3,80.32,HEEGRAUCH
2021-07-03,2,85.17,HEEGRAUCH
2021-07-03,1,102.97,HEEGRAUCH
2021-07-02,24,129.22,HEEGRAUCH
2021-07-02,23,125.4,HEEGRAUCH
2021-07-02,22,125.91,HEEGRAUCH
2021-07-02,21,122.59,HEEGRAUCH
2021-07-02,20,129.22,HEEGRAUCH
2021-07-02,19,110.88,HEEGRAUCH
2021-07-02,18,99.14,HEEGRAUCH
2021-07-02,17,125,HEEGRAUCH
2021-07-02,16,107.38,HEEGRAUCH
2021-07-02,15,104.46,HEEGRAUCH
2021-07-02,14,112.84,HEEGRAUCH
2021-07-02,13,126.24,HEEGRAUCH
2021-07-02,12,106.5,HEEGRAUCH
2021-07-02,11,111.06,HEEGRAUCH
2021-07-02,10,116.99,HEEGRAUCH
2021-07-02,9,118.7,HEEGRAUCH
2021-07-02,8,105.08,HEEGRAUCH
2021-07-02,7,90,HEEGRAUCH
2021-07-02,6,83,HEEGRAUCH
2021-07-02,5,79.37,HEEGRAUCH
2021-07-02,4,78.76,HEEGRAUCH
2021-07-02,3,80.07,HEEGRAUCH
2021-07-02,2,83,HEEGRAUCH
2021-07-02,1,88.28,HEEGRAUCH
2021-07-01,24,110.26,HEEGRAUCH
2021-07-01,23,104.24,HEEGRAUCH
2021-07-01,22,101.73,HEEGRAUCH
2021-07-01,21,105.14,HEEGRAUCH
2021-07-01,20,107.71,HEEGRAUCH
2021-07-01,19,104.24,HEEGRAUCH
2021-07-01,18,94.6,HEEGRAUCH
2021-07-01,17,121.7,HEEGRAUCH
2021-07-01,16,119.39,HEEGRAUCH
2021-07-01,15,116.54,HEEGRAUCH
2021-07-01,14,130,HEEGRAUCH
2021-07-01,13,130,HEEGRAUCH
2021-07-01,12,130,HEEGRAUCH
2021-07-01,11,130,HEEGRAUCH
2021-07-01,10,119.89,HEEGRAUCH
2021-07-01,9,118,HEEGRAUCH
2021-07-01,8,99.32,HEEGRAUCH
2021-07-01,7,82.08,HEEGRAUCH
2021-07-01,6,79.47,HEEGRAUCH
2021-07-01,5,73.26,HEEGRAUCH
2021-07-01,4,79.47,HEEGRAUCH
2021-07-01,3,82.08,HEEGRAUCH
2021-07-01,2,84.94,HEEGRAUCH
2021-07-01,1,106.12,HEEGRAUCH
2021-06-30,24,129.84,HEEGRAUCH
2021-06-30,23,110,HEEGRAUCH
2021-06-30,22,118.7,HEEGRAUCH
2021-06-30,21,124.14,HEEGRAUCH
2021-06-30,20,122.43,HEEGRAUCH
2021-06-30,19,135.53,HEEGRAUCH
2021-06-30,18,122.83,HEEGRAUCH
2021-06-30,17,140,HEEGRAUCH
2021-06-30,16,139.86,HEEGRAUCH
2021-06-30,15,131.04,HEEGRAUCH
2021-06-30,14,139.86,HEEGRAUCH
2021-06-30,13,128.41,HEEGRAUCH
2021-06-30,12,120.03,HEEGRAUCH
2021-06-30,11,119.94,HEEGRAUCH
2021-06-30,10,110.58,HEEGRAUCH
2021-06-30,9,108.98,HEEGRAUCH
2021-06-30,8,101.9,HEEGRAUCH
2021-06-30,7,90.77,HEEGRAUCH
2021-06-30,6,82,HEEGRAUCH
2021-06-30,5,81.4,HEEGRAUCH
2021-06-30,4,89.65,HEEGRAUCH
2021-06-30,3,101.39,HEEGRAUCH
2021-06-30,2,106.12,HEEGRAUCH
2021-06-30,1,112,HEEGRAUCH
2021-06-29,24,140.19,HEEGRAUCH
2021-06-29,23,129.13,HEEGRAUCH
2021-06-29,22,134.84,HEEGRAUCH
2021-06-29,21,144.64,HEEGRAUCH
2021-06-29,20,140,HEEGRAUCH
2021-06-29,19,140.17,HEEGRAUCH
2021-06-29,18,139.57,HEEGRAUCH
2021-06-29,17,140.17,HEEGRAUCH
2021-06-29,16,139.86,HEEGRAUCH
2021-06-29,15,133.1,HEEGRAUCH
2021-06-29,14,134.16,HEEGRAUCH
2021-06-29,13,126.88,HEEGRAUCH
2021-06-29,12,121.42,HEEGRAUCH
2021-06-29,11,116.83,HEEGRAUCH
2021-06-29,10,108.78,HEEGRAUCH
2021-06-29,9,106.94,HEEGRAUCH
2021-06-29,8,104.25,HEEGRAUCH
2021-06-29,7,87.07,HEEGRAUCH
2021-06-29,6,90.99,HEEGRAUCH
2021-06-29,5,89.65,HEEGRAUCH
2021-06-29,4,89.65,HEEGRAUCH
2021-06-29,3,90.99,HEEGRAUCH
2021-06-29,2,90.99,HEEGRAUCH
2021-06-29,1,105.16,HEEGRAUCH
2021-06-28,24,120,HEEGRAUCH
2021-06-28,23,107.83,HEEGRAUCH
2021-06-28,22,127.94,HEEGRAUCH
2021-06-28,21,124.81,HEEGRAUCH
2021-06-28,20,121.56,HEEGRAUCH
2021-06-28,19,119.39,HEEGRAUCH
2021-06-28,18,109.22,HEEGRAUCH
2021-06-28,17,118.35,HEEGRAUCH
2021-06-28,16,112.49,HEEGRAUCH
2021-06-28,15,111,HEEGRAUCH
2021-06-28,14,112.48,HEEGRAUCH
2021-06-28,13,108.2,HEEGRAUCH
2021-06-28,12,101.94,HEEGRAUCH
2021-06-28,11,89.76,HEEGRAUCH
2021-06-28,10,84.96,HEEGRAUCH
2021-06-28,9,84.4,HEEGRAUCH
2021-06-28,8,81.83,HEEGRAUCH
2021-06-28,7,76.7,HEEGRAUCH
2021-06-28,6,66.29,HEEGRAUCH
2021-06-28,5,64.2,HEEGRAUCH
2021-06-28,4,66.29,HEEGRAUCH
2021-06-28,3,68.21,HEEGRAUCH
2021-06-28,2,75.38,HEEGRAUCH
2021-06-28,1,90.71,HEEGRAUCH
2021-06-27,24,120,HEEGRAUCH
2021-06-27,23,120,HEEGRAUCH
2021-06-27,22,120,HEEGRAUCH
2021-06-27,21,120,HEEGRAUCH
2021-06-27,20,103.58,HEEGRAUCH
2021-06-27,19,103.77,HEEGRAUCH
2021-06-27,18,84.48,HEEGRAUCH
2021-06-27,17,118.32,HEEGRAUCH
2021-06-27,16,100.85,HEEGRAUCH
2021-06-27,15,76.3,HEEGRAUCH
2021-06-27,14,79,HEEGRAUCH
2021-06-27,13,88,HEEGRAUCH
2021-06-27,12,103.58,HEEGRAUCH
2021-06-27,11,72.46,HEEGRAUCH
2021-06-27,10,64.58,HEEGRAUCH
2021-06-27,9,60.27,HEEGRAUCH
2021-06-27,8,61.33,HEEGRAUCH
2021-06-27,7,66.31,HEEGRAUCH
2021-06-27,6,66.31,HEEGRAUCH
2021-06-27,5,70.16,HEEGRAUCH
2021-06-27,4,72.46,HEEGRAUCH
2021-06-27,3,76.3,HEEGRAUCH
2021-06-27,2,85.14,HEEGRAUCH
2021-06-27,1,102.51,HEEGRAUCH
2021-06-26,24,108.8,HEEGRAUCH
2021-06-26,23,102.39,HEEGRAUCH
2021-06-26,22,109.74,HEEGRAUCH
2021-06-26,21,103.58,HEEGRAUCH
2021-06-26,20,102.39,HEEGRAUCH
2021-06-26,19,105,HEEGRAUCH
2021-06-26,18,101.39,HEEGRAUCH
2021-06-26,17,103.58,HEEGRAUCH
2021-06-26,16,102.39,HEEGRAUCH
2021-06-26,15,99,HEEGRAUCH
2021-06-26,14,101.39,HEEGRAUCH
2021-06-26,13,102.39,HEEGRAUCH
2021-06-26,12,92.4,HEEGRAUCH
2021-06-26,11,81.75,HEEGRAUCH
2021-06-26,10,74.43,HEEGRAUCH
2021-06-26,9,76.97,HEEGRAUCH
2021-06-26,8,71.22,HEEGRAUCH
2021-06-26,7,72.41,HEEGRAUCH
2021-06-26,6,103.58,HEEGRAUCH
2021-06-26,5,103.58,HEEGRAUCH
2021-06-26,4,120.94,HEEGRAUCH
2021-06-26,3,110.33,HEEGRAUCH
2021-06-26,2,128.15,HEEGRAUCH
2021-06-26,1,130,HEEGRAUCH
2021-06-25,24,109.67,HEEGRAUCH
2021-06-25,23,108.05,HEEGRAUCH
2021-06-25,22,108.01,HEEGRAUCH
2021-06-25,21,108.1,HEEGRAUCH
2021-06-25,20,107.49,HEEGRAUCH
2021-06-25,19,108.03,HEEGRAUCH
2021-06-25,18,106.28,HEEGRAUCH
2021-06-25,17,109.07,HEEGRAUCH
2021-06-25,16,106.65,HEEGRAUCH
2021-06-25,15,103.58,HEEGRAUCH
2021-06-25,14,101.39,HEEGRAUCH
2021-06-25,13,101.39,HEEGRAUCH
2021-06-25,12,100,HEEGRAUCH
2021-06-25,11,102.37,HEEGRAUCH
2021-06-25,10,96,HEEGRAUCH
2021-06-25,9,86.97,HEEGRAUCH
2021-06-25,8,86.93,HEEGRAUCH
2021-06-25,7,106.63,HEEGRAUCH
2021-06-25,6,97.99,HEEGRAUCH
2021-06-25,5,87.72,HEEGRAUCH
2021-06-25,4,97.99,HEEGRAUCH
2021-06-25,3,81.52,HEEGRAUCH
2021-06-25,2,108.93,HEEGRAUCH
2021-06-25,1,112.94,HEEGRAUCH
2021-06-24,24,110,HEEGRAUCH
2021-06-24,23,112.95,HEEGRAUCH
2021-06-24,22,130.35,HEEGRAUCH
2021-06-24,21,139.86,HEEGRAUCH
2021-06-24,20,139.84,HEEGRAUCH
2021-06-24,19,139,HEEGRAUCH
2021-06-24,18,139.93,HEEGRAUCH
2021-06-24,17,138.2,HEEGRAUCH
2021-06-24,16,135.09,HEEGRAUCH
2021-06-24,15,136.13,HEEGRAUCH
2021-06-24,14,139.86,HEEGRAUCH
2021-06-24,13,139.93,HEEGRAUCH
2021-06-24,12,130.52,HEEGRAUCH
2021-06-24,11,139.86,HEEGRAUCH
2021-06-24,10,136.46,HEEGRAUCH
2021-06-24,9,137.23,HEEGRAUCH
2021-06-24,8,138.05,HEEGRAUCH
2021-06-24,7,130.35,HEEGRAUCH
2021-06-24,6,103.58,HEEGRAUCH
2021-06-24,5,100.98,HEEGRAUCH
2021-06-24,4,103.58,HEEGRAUCH
2021-06-24,3,109,HEEGRAUCH
2021-06-24,2,105,HEEGRAUCH
2021-06-24,1,139.86,HEEGRAUCH
2021-06-23,24,107.6,HEEGRAUCH
2021-06-23,23,112.48,HEEGRAUCH
2021-06-23,22,110,HEEGRAUCH
2021-06-23,21,127.82,HEEGRAUCH
2021-06-23,20,127.38,HEEGRAUCH
2021-06-23,19,110,HEEGRAUCH
2021-06-23,18,94.2,HEEGRAUCH
2021-06-23,17,109.87,HEEGRAUCH
2021-06-23,16,106.07,HEEGRAUCH
2021-06-23,15,101,HEEGRAUCH
2021-06-23,14,106.55,HEEGRAUCH
2021-06-23,13,109.96,HEEGRAUCH
2021-06-23,12,108.4,HEEGRAUCH
2021-06-23,11,109.41,HEEGRAUCH
2021-06-23,10,102.47,HEEGRAUCH
2021-06-23,9,106.9,HEEGRAUCH
2021-06-23,8,103.88,HEEGRAUCH
2021-06-23,7,93.39,HEEGRAUCH
2021-06-23,6,79,HEEGRAUCH
2021-06-23,5,75.23,HEEGRAUCH
2021-06-23,4,75,HEEGRAUCH
2021-06-23,3,67.82,HEEGRAUCH
2021-06-23,2,72.98,HEEGRAUCH
2021-06-23,1,79.13,HEEGRAUCH
2021-06-22,24,99.09,HEEGRAUCH
2021-06-22,23,99.11,HEEGRAUCH
2021-06-22,22,105.24,HEEGRAUCH
2021-06-22,21,110.48,HEEGRAUCH
2021-06-22,20,112.67,HEEGRAUCH
2021-06-22,19,103.46,HEEGRAUCH
2021-06-22,18,93.92,HEEGRAUCH
2021-06-22,17,96.13,HEEGRAUCH
2021-06-22,16,88.48,HEEGRAUCH
2021-06-22,15,88,HEEGRAUCH
2021-06-22,14,90.4,HEEGRAUCH
2021-06-22,13,94.36,HEEGRAUCH
2021-06-22,12,96.42,HEEGRAUCH
2021-06-22,11,99.09,HEEGRAUCH
2021-06-22,10,99.57,HEEGRAUCH
2021-06-22,9,104.23,HEEGRAUCH
2021-06-22,8,93.35,HEEGRAUCH
2021-06-22,7,93.22,HEEGRAUCH
2021-06-22,6,74.11,HEEGRAUCH
2021-06-22,5,68.02,HEEGRAUCH
2021-06-22,4,64.3,HEEGRAUCH
2021-06-22,3,63.57,HEEGRAUCH
2021-06-22,2,68.52,HEEGRAUCH
2021-06-22,1,75,HEEGRAUCH
2021-06-21,24,77.79,HEEGRAUCH
2021-06-21,23,79.36,HEEGRAUCH
2021-06-21,22,85.93,HEEGRAUCH
2021-06-21,21,90,HEEGRAUCH
2021-06-21,20,92.51,HEEGRAUCH
2021-06-21,19,85.95,HEEGRAUCH
2021-06-21,18,101.85,HEEGRAUCH
2021-06-21,17,88.02,HEEGRAUCH
2021-06-21,16,83.93,HEEGRAUCH
2021-06-21,15,80.66,HEEGRAUCH
2021-06-21,14,83.07,HEEGRAUCH
2021-06-21,13,88.55,HEEGRAUCH
2021-06-21,12,88,HEEGRAUCH
2021-06-21,11,85.53,HEEGRAUCH
2021-06-21,10,94.05,HEEGRAUCH
2021-06-21,9,100.84,HEEGRAUCH
2021-06-21,8,101.08,HEEGRAUCH
2021-06-21,7,87.87,HEEGRAUCH
2021-06-21,6,71.01,HEEGRAUCH
2021-06-21,5,66.41,HEEGRAUCH
2021-06-21,4,65.91,HEEGRAUCH
2021-06-21,3,68.06,HEEGRAUCH
2021-06-21,2,79,HEEGRAUCH
2021-06-21,1,88,HEEGRAUCH
2021-06-20,24,99.09,HEEGRAUCH
2021-06-20,23,95.2,HEEGRAUCH
2021-06-20,22,96.21,HEEGRAUCH
2021-06-20,21,99.09,HEEGRAUCH
2021-06-20,20,98.46,HEEGRAUCH
2021-06-20,19,99.07,HEEGRAUCH
2021-06-20,18,95.03,HEEGRAUCH
2021-06-20,17,88,HEEGRAUCH
2021-06-20,16,99.07,HEEGRAUCH
2021-06-20,15,78.25,HEEGRAUCH
2021-06-20,14,78.25,HEEGRAUCH
2021-06-20,13,99.07,HEEGRAUCH
2021-06-20,12,99.07,HEEGRAUCH
2021-06-20,11,99.07,HEEGRAUCH
2021-06-20,10,72.57,HEEGRAUCH
2021-06-20,9,71.83,HEEGRAUCH
2021-06-20,8,68.05,HEEGRAUCH
2021-06-20,7,68.05,HEEGRAUCH
2021-06-20,6,68.05,HEEGRAUCH
2021-06-20,5,78.25,HEEGRAUCH
2021-06-20,4,75,HEEGRAUCH
2021-06-20,3,78.25,HEEGRAUCH
2021-06-20,2,80.91,HEEGRAUCH
2021-06-20,1,99.08,HEEGRAUCH
2021-06-19,24,99.09,HEEGRAUCH
2021-06-19,23,103.27,HEEGRAUCH
2021-06-19,22,100.7,HEEGRAUCH
2021-06-19,21,88.33,HEEGRAUCH
2021-06-19,20,80.85,HEEGRAUCH
2021-06-19,19,76.7,HEEGRAUCH
2021-06-19,18,76.7,HEEGRAUCH
2021-06-19,17,66.64,HEEGRAUCH
2021-06-19,16,54.55,HEEGRAUCH
2021-06-19,15,43.82,HEEGRAUCH
2021-06-19,14,48.18,HEEGRAUCH
2021-06-19,13,64.91,HEEGRAUCH
2021-06-19,12,63.52,HEEGRAUCH
2021-06-19,11,63.52,HEEGRAUCH
2021-06-19,10,64.91,HEEGRAUCH
2021-06-19,9,64.91,HEEGRAUCH
2021-06-19,8,64.91,HEEGRAUCH
2021-06-19,7,63.1,HEEGRAUCH
2021-06-19,6,63.52,HEEGRAUCH
2021-06-19,5,63.52,HEEGRAUCH
2021-06-19,4,63.52,HEEGRAUCH
2021-06-19,3,63.52,HEEGRAUCH
2021-06-19,2,66.64,HEEGRAUCH
2021-06-19,1,76.7,HEEGRAUCH
2021-06-18,24,79.13,HEEGRAUCH
2021-06-18,23,82.01,HEEGRAUCH
2021-06-18,22,86.88,HEEGRAUCH
2021-06-18,21,93.04,HEEGRAUCH
2021-06-18,20,93.85,HEEGRAUCH
2021-06-18,19,84.41,HEEGRAUCH
2021-06-18,18,82.88,HEEGRAUCH
2021-06-18,17,75.43,HEEGRAUCH
2021-06-18,16,72.17,HEEGRAUCH
2021-06-18,15,71.83,HEEGRAUCH
2021-06-18,14,75,HEEGRAUCH
2021-06-18,13,75.71,HEEGRAUCH
2021-06-18,12,75.71,HEEGRAUCH
2021-06-18,11,79.94,HEEGRAUCH
2021-06-18,10,88.73,HEEGRAUCH
2021-06-18,9,98.1,HEEGRAUCH
2021-06-18,8,99.95,HEEGRAUCH
2021-06-18,7,79.3,HEEGRAUCH
2021-06-18,6,70.28,HEEGRAUCH
2021-06-18,5,68.45,HEEGRAUCH
2021-06-18,4,66.63,HEEGRAUCH
2021-06-18,3,66.63,HEEGRAUCH
2021-06-18,2,70.87,HEEGRAUCH
2021-06-18,1,79,HEEGRAUCH
2021-06-17,24,98.32,HEEGRAUCH
2021-06-17,23,97.79,HEEGRAUCH
2021-06-17,22,92.44,HEEGRAUCH
2021-06-17,21,106.46,HEEGRAUCH
2021-06-17,20,100.08,HEEGRAUCH
2021-06-17,19,89.43,HEEGRAUCH
2021-06-17,18,89.52,HEEGRAUCH
2021-06-17,17,94.47,HEEGRAUCH
2021-06-17,16,88,HEEGRAUCH
2021-06-17,15,86.24,HEEGRAUCH
2021-06-17,14,84.92,HEEGRAUCH
2021-06-17,13,93.57,HEEGRAUCH
2021-06-17,12,85.26,HEEGRAUCH
2021-06-17,11,88,HEEGRAUCH
2021-06-17,10,90.96,HEEGRAUCH
2021-06-17,9,97.04,HEEGRAUCH
2021-06-17,8,97.89,HEEGRAUCH
2021-06-17,7,83.21,HEEGRAUCH
2021-06-17,6,68.97,HEEGRAUCH
2021-06-17,5,66.32,HEEGRAUCH
2021-06-17,4,66.32,HEEGRAUCH
2021-06-17,3,66.32,HEEGRAUCH
2021-06-17,2,66.32,HEEGRAUCH
2021-06-17,1,71.18,HEEGRAUCH
2021-06-16,24,77.16,HEEGRAUCH
2021-06-16,23,90.08,HEEGRAUCH
2021-06-16,22,88,HEEGRAUCH
2021-06-16,21,101.45,HEEGRAUCH
2021-06-16,20,103.44,HEEGRAUCH
2021-06-16,19,94.59,HEEGRAUCH
2021-06-16,18,88.42,HEEGRAUCH
2021-06-16,17,81.99,HEEGRAUCH
2021-06-16,16,77.16,HEEGRAUCH
2021-06-16,15,75,HEEGRAUCH
2021-06-16,14,75.35,HEEGRAUCH
2021-06-16,13,77.16,HEEGRAUCH
2021-06-16,12,79.15,HEEGRAUCH
2021-06-16,11,82.45,HEEGRAUCH
2021-06-16,10,89.17,HEEGRAUCH
2021-06-16,9,97.87,HEEGRAUCH
2021-06-16,8,98.18,HEEGRAUCH
2021-06-16,7,77.16,HEEGRAUCH
2021-06-16,6,74.05,HEEGRAUCH
2021-06-16,5,65.75,HEEGRAUCH
2021-06-16,4,65.75,HEEGRAUCH
2021-06-16,3,65.75,HEEGRAUCH
2021-06-16,2,67.06,HEEGRAUCH
2021-06-16,1,77.16,HEEGRAUCH
2021-06-15,24,78.93,HEEGRAUCH
2021-06-15,23,79.51,HEEGRAUCH
2021-06-15,22,76.2,HEEGRAUCH
2021-06-15,21,91.29,HEEGRAUCH
2021-06-15,20,85.87,HEEGRAUCH
2021-06-15,19,87.75,HEEGRAUCH
2021-06-15,18,81,HEEGRAUCH
2021-06-15,17,75,HEEGRAUCH
2021-06-15,16,70.08,HEEGRAUCH
2021-06-15,15,68.66,HEEGRAUCH
2021-06-15,14,69.92,HEEGRAUCH
2021-06-15,13,75,HEEGRAUCH
2021-06-15,12,74.82,HEEGRAUCH
2021-06-15,11,78.93,HEEGRAUCH
2021-06-15,10,88,HEEGRAUCH
2021-06-15,9,90.01,HEEGRAUCH
2021-06-15,8,88.16,HEEGRAUCH
2021-06-15,7,79.04,HEEGRAUCH
2021-06-15,6,65.09,HEEGRAUCH
2021-06-15,5,59.68,HEEGRAUCH
2021-06-15,4,58.19,HEEGRAUCH
2021-06-15,3,58.97,HEEGRAUCH
2021-06-15,2,64.04,HEEGRAUCH
2021-06-15,1,68.66,HEEGRAUCH
2021-06-14,24,76.38,HEEGRAUCH
2021-06-14,23,82.86,HEEGRAUCH
2021-06-14,22,87.04,HEEGRAUCH
2021-06-14,21,90.12,HEEGRAUCH
2021-06-14,20,85.95,HEEGRAUCH
2021-06-14,19,77.74,HEEGRAUCH
2021-06-14,18,75.09,HEEGRAUCH
2021-06-14,17,75,HEEGRAUCH
2021-06-14,16,73.69,HEEGRAUCH
2021-06-14,15,73.44,HEEGRAUCH
2021-06-14,14,75,HEEGRAUCH
2021-06-14,13,68.68,HEEGRAUCH
2021-06-14,12,67.24,HEEGRAUCH
2021-06-14,11,67.24,HEEGRAUCH
2021-06-14,10,68.66,HEEGRAUCH
2021-06-14,9,77,HEEGRAUCH
2021-06-14,8,75.97,HEEGRAUCH
2021-06-14,7,74.82,HEEGRAUCH
2021-06-14,6,65.72,HEEGRAUCH
2021-06-14,5,58.02,HEEGRAUCH
2021-06-14,4,58.02,HEEGRAUCH
2021-06-14,3,58.02,HEEGRAUCH
2021-06-14,2,65.81,HEEGRAUCH
2021-06-14,1,71.83,HEEGRAUCH
2021-06-13,24,68.77,HEEGRAUCH
2021-06-13,23,75,HEEGRAUCH
2021-06-13,22,69.34,HEEGRAUCH
2021-06-13,21,68.77,HEEGRAUCH
2021-06-13,20,56.72,HEEGRAUCH
2021-06-13,19,48.1,HEEGRAUCH
2021-06-13,18,69.34,HEEGRAUCH
2021-06-13,17,68.77,HEEGRAUCH
2021-06-13,16,55,HEEGRAUCH
2021-06-13,15,68.77,HEEGRAUCH
2021-06-13,14,68.77,HEEGRAUCH
2021-06-13,13,68.77,HEEGRAUCH
2021-06-13,12,69.34,HEEGRAUCH
2021-06-13,11,69.34,HEEGRAUCH
2021-06-13,10,67.22,HEEGRAUCH
2021-06-13,9,67.22,HEEGRAUCH
2021-06-13,8,67.22,HEEGRAUCH
2021-06-13,7,68,HEEGRAUCH
2021-06-13,6,68.77,HEEGRAUCH
2021-06-13,5,68,HEEGRAUCH
2021-06-13,4,68,HEEGRAUCH
2021-06-13,3,69.34,HEEGRAUCH
2021-06-13,2,76.33,HEEGRAUCH
2021-06-13,1,99.44,HEEGRAUCH
2021-06-12,24,75,HEEGRAUCH
2021-06-12,23,93.21,HEEGRAUCH
2021-06-12,22,98.1,HEEGRAUCH
2021-06-12,21,93.96,HEEGRAUCH
2021-06-12,20,79.08,HEEGRAUCH
2021-06-12,19,76.42,HEEGRAUCH
2021-06-12,18,82.8,HEEGRAUCH
2021-06-12,17,76.42,HEEGRAUCH
2021-06-12,16,70.86,HEEGRAUCH
2021-06-12,15,70.86,HEEGRAUCH
2021-06-12,14,70.86,HEEGRAUCH
2021-06-12,13,76.42,HEEGRAUCH
2021-06-12,12,76.42,HEEGRAUCH
2021-06-12,11,76.42,HEEGRAUCH
2021-06-12,10,69.04,HEEGRAUCH
2021-06-12,9,68.86,HEEGRAUCH
2021-06-12,8,67.31,HEEGRAUCH
2021-06-12,7,67.31,HEEGRAUCH
2021-06-12,6,68.86,HEEGRAUCH
2021-06-12,5,68.86,HEEGRAUCH
2021-06-12,4,68.86,HEEGRAUCH
2021-06-12,3,69.43,HEEGRAUCH
2021-06-12,2,76.42,HEEGRAUCH
2021-06-12,1,88.58,HEEGRAUCH
2021-06-11,24,77.7,HEEGRAUCH
2021-06-11,23,81.78,HEEGRAUCH
2021-06-11,22,85.01,HEEGRAUCH
2021-06-11,21,84.34,HEEGRAUCH
2021-06-11,20,80.32,HEEGRAUCH
2021-06-11,19,77.7,HEEGRAUCH
2021-06-11,18,78.37,HEEGRAUCH
2021-06-11,17,77.58,HEEGRAUCH
2021-06-11,16,75.01,HEEGRAUCH
2021-06-11,15,75.18,HEEGRAUCH
2021-06-11,14,76.22,HEEGRAUCH
2021-06-11,13,77.7,HEEGRAUCH
2021-06-11,12,77.7,HEEGRAUCH
2021-06-11,11,77.7,HEEGRAUCH
2021-06-11,10,78.94,HEEGRAUCH
2021-06-11,9,90.8,HEEGRAUCH
2021-06-11,8,88,HEEGRAUCH
2021-06-11,7,83.94,HEEGRAUCH
2021-06-11,6,72.96,HEEGRAUCH
2021-06-11,5,69,HEEGRAUCH
2021-06-11,4,69,HEEGRAUCH
2021-06-11,3,69.92,HEEGRAUCH
2021-06-11,2,71.84,HEEGRAUCH
2021-06-11,1,77.7,HEEGRAUCH
2021-06-10,24,80.47,HEEGRAUCH
2021-06-10,23,80,HEEGRAUCH
2021-06-10,22,85.85,HEEGRAUCH
2021-06-10,21,88,HEEGRAUCH
2021-06-10,20,85.94,HEEGRAUCH
2021-06-10,19,76.22,HEEGRAUCH
2021-06-10,18,75.48,HEEGRAUCH
2021-06-10,17,75.48,HEEGRAUCH
2021-06-10,16,75.01,HEEGRAUCH
2021-06-10,15,73.63,HEEGRAUCH
2021-06-10,14,73.11,HEEGRAUCH
2021-06-10,13,75.08,HEEGRAUCH
2021-06-10,12,75,HEEGRAUCH
2021-06-10,11,75.48,HEEGRAUCH
2021-06-10,10,76.7,HEEGRAUCH
2021-06-10,9,79.52,HEEGRAUCH
2021-06-10,8,79.45,HEEGRAUCH
2021-06-10,7,75.48,HEEGRAUCH
2021-06-10,6,64.94,HEEGRAUCH
2021-06-10,5,63.88,HEEGRAUCH
2021-06-10,4,62.54,HEEGRAUCH
2021-06-10,3,64.33,HEEGRAUCH
2021-06-10,2,64.76,HEEGRAUCH
2021-06-10,1,70.73,HEEGRAUCH
2021-06-09,24,74.45,HEEGRAUCH
2021-06-09,23,79.8,HEEGRAUCH
2021-06-09,22,85.63,HEEGRAUCH
2021-06-09,21,94.71,HEEGRAUCH
2021-06-09,20,86.84,HEEGRAUCH
2021-06-09,19,79,HEEGRAUCH
2021-06-09,18,75.69,HEEGRAUCH
2021-06-09,17,75.69,HEEGRAUCH
2021-06-09,16,71.06,HEEGRAUCH
2021-06-09,15,69.8,HEEGRAUCH
2021-06-09,14,71.79,HEEGRAUCH
2021-06-09,13,76.43,HEEGRAUCH
2021-06-09,12,79,HEEGRAUCH
2021-06-09,11,75.8,HEEGRAUCH
2021-06-09,10,83.05,HEEGRAUCH
2021-06-09,9,86.9,HEEGRAUCH
2021-06-09,8,83.04,HEEGRAUCH
2021-06-09,7,75.69,HEEGRAUCH
2021-06-09,6,65.73,HEEGRAUCH
2021-06-09,5,64.59,HEEGRAUCH
2021-06-09,4,64.59,HEEGRAUCH
2021-06-09,3,65.73,HEEGRAUCH
2021-06-09,2,66.93,HEEGRAUCH
2021-06-09,1,74.79,HEEGRAUCH
2021-06-08,24,73.41,HEEGRAUCH
2021-06-08,23,79.06,HEEGRAUCH
2021-06-08,22,82.95,HEEGRAUCH
2021-06-08,21,88.5,HEEGRAUCH
2021-06-08,20,84.37,HEEGRAUCH
2021-06-08,19,79.29,HEEGRAUCH
2021-06-08,18,77.55,HEEGRAUCH
2021-06-08,17,77.55,HEEGRAUCH
2021-06-08,16,75,HEEGRAUCH
2021-06-08,15,72.71,HEEGRAUCH
2021-06-08,14,75,HEEGRAUCH
2021-06-08,13,77.55,HEEGRAUCH
2021-06-08,12,77.55,HEEGRAUCH
2021-06-08,11,81.29,HEEGRAUCH
2021-06-08,10,81.32,HEEGRAUCH
2021-06-08,9,85.31,HEEGRAUCH
2021-06-08,8,84.4,HEEGRAUCH
2021-06-08,7,85.63,HEEGRAUCH
2021-06-08,6,74.95,HEEGRAUCH
2021-06-08,5,69.96,HEEGRAUCH
2021-06-08,4,67.41,HEEGRAUCH
2021-06-08,3,68.56,HEEGRAUCH
2021-06-08,2,70.93,HEEGRAUCH
2021-06-08,1,75.42,HEEGRAUCH
2021-06-07,24,86.5,HEEGRAUCH
